"LapTimeID","RideID","LapID","LStart","LFinish","LTime","LHRAverage","LDis","LAscent","LCadenceAv","LTemperature","LapNotes","Gen_LapNotes","s_ColLineage","s_Generation","s_GUID","s_Lineage"
-1343238099,1184397404,224,,"1899-12-30 00:32:35","1899-12-30 00:05:06",148,1.848,70,76,11,,,,0,,
-1341070741,1136969810,215,"1899-12-30 00:39:56","1899-12-30 01:19:05","1899-12-30 00:39:09",160,,,,,,51,,0,,
-1328004976,1183458372,-1241489825,,"1899-12-30 01:07:12","1899-12-30 00:11:44",161,2.728,139,69,13,"Queen Jubilee",0,,0,,
-1315469262,1176621205,303,,"1899-12-30 00:13:28","1899-12-30 00:02:46",152,0.774,40,70,22,,,,0,,
-1314910267,1209879892,54,,"1899-12-30 02:53:31","1899-12-30 00:13:33",167,,,,,,,,0,,
-1297996117,1134560658,221,"1899-12-30 00:35:10","1899-12-30 01:12:50","1899-12-30 00:37:40",165,24.04,,,,"38.3 km/hr",27,,99,,
-1297117906,1156845312,-2102838465,,"1899-12-30 00:09:35","1899-12-30 00:02:35",,1.371,5,94,22,,,,112,,
-1278306609,1114500824,-269939719,"1899-12-30 01:12:59","1899-12-30 01:44:46","1899-12-30 00:31:47",164,7.05,,,,,,,91,,
-1274471786,-1466284054,192,,"1899-12-30 02:01:00","1899-12-30 00:12:39",155,2.886,209,65,24,,,,100,,
-1270240884,1154849175,1122889100,,"1899-12-30 00:06:29","1899-12-30 00:02:46",112,0.6879999999999999,27,,27,,,,112,,
-1263142595,74940332,1122889100,"1899-12-30 00:14:10","1899-12-30 00:16:28","1899-12-30 00:02:18",120,0.716,25,77,26,,,,99,,
-1256417561,1192704062,2,,"1899-12-30 00:46:59","1899-12-30 00:05:24",167,,,,,"80psi rear tyre",0,,0,,
-1236854889,1205550466,238,,"1899-12-30 01:59:10","1899-12-30 00:15:30",144,6.264,166,74,28,,,,0,,
-1232336397,2127792890,54,,"1899-12-30 02:33:45","1899-12-30 00:12:09",155,3.7,208,74,11,,,,0,,
-1231470500,1193566418,3,,"1899-12-30 02:02:21","1899-12-30 00:20:58",155,5.07,177,,15,,,,0,,
-1230914656,1207477887,-1187110187,,"1899-12-30 01:44:50","1899-12-30 00:42:07",159,,,,,,,,0,,
-1229460512,1145933243,-1797457486,,"1899-12-30 00:26:01","1899-12-30 00:17:08",111,6.71,,91,13,,,,0,,
-1228515851,600783428,284,,"1899-12-30 01:33:33","1899-12-30 00:10:44",156,5.183,106,78,8,,,,0,,
-1223148729,1370327582,3,,"1899-12-30 03:07:58","1899-12-30 02:42:28",141,53.208,531,,23,,,,0,,
-1215320881,914897178,284,"1899-12-30 01:14:42","1899-12-30 01:25:46","1899-12-30 00:11:03",141,5.201,97,87,22,,76,,100,,
-1197712446,1167372404,300,,"1899-12-30 00:21:53","1899-12-30 00:05:52",129,1.236,77,59,22,,124,,124,,
-1191267826,1112602299,-1381539616,"1899-12-30 00:45:21","1899-12-30 01:00:59","1899-12-30 00:15:38",169,4.55,,,,,,,91,,
-1186637572,1143708871,-2102838465,,"1899-12-30 00:14:56","1899-12-30 00:02:44",114,1.367,,98,25,,,,0,,
-1186381809,1210247960,2,,"1899-12-30 01:47:09","1899-12-30 00:05:14",163,,,,,,,,0,,
-1175262764,-306900993,5,,"1899-12-30 02:18:25","1899-12-30 01:45:30",165,77.48399999999999,260,94,26,,,,0,,
-1171533684,1191228078,195,,"1899-12-30 00:34:16","1899-12-30 00:06:41",137,1.529,118,59,18,,,,0,,
-1170582864,-1373254251,284,,"1899-12-30 01:00:46","1899-12-30 00:14:45",119,5.146,99,74,22,,130,,130,,
-1167629721,1112264900,-886492207,"1899-12-30 00:29:01","1899-12-30 00:33:59","1899-12-30 00:04:58",120,2.11,,,,"2.11 km - 25.3 km/hr",12,,91,,
-1152537160,1233622515,40,"1899-12-30 00:09:26","1899-12-30 00:13:42","1899-12-30 00:04:16",137,,,,,,28,,0,,
-1147349485,828259226,5,,"1899-12-30 02:39:03","1899-12-30 02:38:37",157,96.88500000000001,380,91,13,,,,0,,
-1137021670,1189908014,181,,"1899-12-30 01:08:40","1899-12-30 00:04:16",159,1.492,83,58,14,,,,0,,
-1136649054,1175914111,231,,"1899-12-30 00:54:48","1899-12-30 00:04:46",153,1.68,80,75,21,,,,0,,
-1131104884,-1671408233,1696178449,"1899-12-30 00:00:00","1899-12-30 00:20:15","1899-12-30 00:20:15",166,13,,88,23,,,,0,,
-1130098835,1142066414,1130744973,,"1899-12-30 00:17:41","1899-12-30 00:09:01",117,0.4,,,26,,100,,100,,
-1128530900,1128422734,-103452227,"1899-12-30 00:08:52","1899-12-30 00:25:57","1899-12-30 00:17:05",151,3.26,,,,,,,91,,
-1119731185,1167028486,182,,"1899-12-30 01:38:25","1899-12-30 00:38:08",117,8.664,411,64,12,,124,,124,,
-1116470734,-1258227463,-1313059889,"1899-12-30 00:50:47","1899-12-30 01:07:42","1899-12-30 00:16:55",158,10.47,,,,,,,91,,
-1115603978,2129523336,2,,"1899-12-30 01:12:00","1899-12-30 00:07:19",135,0.852,94,54,17,,,,0,,
-1114870045,1127551591,229,"1899-12-30 02:28:39","1899-12-30 02:44:31","1899-12-30 00:15:52",134,,,,,,,,0,,
-1101119839,-381420256,3,,"1899-12-30 00:40:13","1899-12-30 00:40:00",164,,,,,,,,0,,
-1100759336,-2139832429,195,"1899-12-30 00:37:41","1899-12-30 00:45:33","1899-12-30 00:07:52",140,1.533,117,54,15,,40,,100,,
-1091448630,1670219486,60,,"1899-12-30 01:14:45","1899-12-30 00:06:44",145,1.779,101,,30,,,,126,,
-1088741589,721203218,283,,"1899-12-30 00:11:25","1899-12-30 00:04:35",145,1.36,90,78,21,,,,0,,
-1082833055,1112602299,-1381539616,"1899-12-30 00:30:32","1899-12-30 00:45:21","1899-12-30 00:14:49",174,4.55,,,,,,,91,,
-1081840443,1175914111,45,,"1899-12-30 00:37:27","1899-12-30 00:08:14",164,2.463,137,72,18,,,,0,,
-1073841481,1128422734,-551387913,"1899-12-30 00:04:20","1899-12-30 00:08:52","1899-12-30 00:04:32",148,0.9399999999999999,,,,,,,91,,
-1068536315,1516850324,-692555657,,"1899-12-30 01:20:10","1899-12-30 00:49:36",165,30.7,63,88,30,,,,126,,
-1058568170,1136680298,1696178449,"1899-12-30 00:08:00","1899-12-30 00:28:46","1899-12-30 00:20:46",173,13,,,,,49,,99,,
-1057590499,1445832961,2,,"1899-12-30 01:16:27","1899-12-30 00:04:22",,0.875,99,56,9,,,,0,,
-1056502999,1142505354,-1536098512,,"1899-12-30 00:33:12","1899-12-30 00:06:59",129,3.528,21,88,22,,,,100,,
-1055310512,1130028408,-814286101,"1899-12-30 01:28:15","1899-12-30 01:29:38","1899-12-30 00:01:23",121,0.3,25,,,,,,99,,
-1055113522,1190117153,11,,"1899-12-30 01:01:52","1899-12-30 00:22:16",172,,,,,,,,0,,
-1052092615,-604389030,1389145880,,"1899-12-30 01:29:43","1899-12-30 00:46:09",160,12.672,328,,26,,,,0,,
-1049028596,1189908014,45,,"1899-12-30 00:32:16","1899-12-30 00:06:43",171,2.447,141,70,13,,,,0,,
-1042954672,1117537567,-103452227,"1899-12-30 00:05:25","1899-12-30 00:23:31","1899-12-30 00:18:06",149,3.26,,,,,17,,91,,
-1038411576,1142505354,632148043,,"1899-12-30 00:26:13","1899-12-30 00:06:54",121,3.375,,92,22,,,,0,,
-1035773340,914897178,320,"1899-12-30 01:30:01","1899-12-30 01:35:37","1899-12-30 00:05:36",137,1.392,78,65,21,,76,,100,,
-1035767206,1141291607,-1797457486,"1899-12-30 00:45:12","1899-12-30 00:55:20","1899-12-30 00:10:08",163,6.74,,95,33,,,,0,,
-1034697014,1128930526,535168572,"1899-12-30 00:09:54","1899-12-30 00:22:49","1899-12-30 00:12:55",176,2.7,,,,,,,91,,
-1033869448,-2018701645,284,,"1899-12-30 01:55:25","1899-12-30 00:11:30",153,5.142,91,72,31,,,,0,,
-1028685576,1199963699,11,,"1899-12-30 01:26:00","1899-12-30 00:25:59",177,,,,38,,,,0,,
-1028544248,1206865212,3,,"1899-12-30 02:04:01","1899-12-30 00:27:02",158,6.938,179,,21,,,,0,,
-1026466268,182835087,303,"1899-12-30 00:09:15","1899-12-30 00:12:01","1899-12-30 00:02:46",149,0.8129999999999999,39,72,16,,76,,99,,
-1017429510,1145933243,1028593277,,"1899-12-30 01:16:35","1899-12-30 00:02:21",154,0.806,34,91,15,,,,0,,
-1014054636,1169858537,-1536098512,,"1899-12-30 00:39:35","1899-12-30 00:07:23",140,3.455,21,84,41,,,,132,,
-1003734088,1146559475,283,,"1899-12-30 00:12:11","1899-12-30 00:05:35",151,1.359,89,69,14,,,,113,,
-1003186392,-330324912,1130744973,,"1899-12-30 00:28:51","1899-12-30 00:03:38",126,0.4,,,30,,,,0,,
-985170671,1190289643,11,,"1899-12-30 01:28:49","1899-12-30 00:16:32",169,6.191,285,68,21,,,,0,,
-954558454,409804493,64,,"1899-12-30 01:11:10","1899-12-30 00:15:28",147,2.95,166,78,11,,,,0,,
-948667507,1206865212,3,,"1899-12-30 00:47:55","1899-12-30 00:23:20",170,6.894,180,,26,,,,0,,
-948428341,-1373254251,286,,"1899-12-30 00:34:03","1899-12-30 00:06:59",140,1.546,103,59,25,,130,,130,,
-937516104,1169957875,5,,"1899-12-30 02:02:25","1899-12-30 01:13:18",168,46.249,136,90,22,,,,132,,
-921430982,-368649795,206,,"1899-12-30 01:29:13","1899-12-30 00:23:09",167,,,,,,,,0,,
-920848770,1206014865,11,,"1899-12-30 01:38:13","1899-12-30 00:18:15",161,6.225,294,71,21,,,,0,,
-917023357,1166321805,-2102838465,,"1899-12-30 00:11:11","1899-12-30 00:02:23",117,1.232,,89,33,,,,0,,
-906911727,1124371435,-103452227,"1899-12-30 00:18:25","1899-12-30 00:34:43","1899-12-30 00:16:18",170,3.26,,,,,17,,91,,
-903825186,1129936917,632148043,"1899-12-30 00:19:08","1899-12-30 00:25:54","1899-12-30 00:06:46",136,3.34,,,,,,,99,,
-892933577,1177926350,54,,"1899-12-30 01:29:54","1899-12-30 00:12:30",166,3.578,200,67,16,,,,0,,
-891178773,1193566418,3,,"1899-12-30 00:48:38","1899-12-30 00:18:27",174,5.137,166,,17,,,,0,,
-881747289,-330324912,1130744973,,"1899-12-30 00:10:49","1899-12-30 00:03:38",126,0.4,,,28,,,,0,,
-879488710,-1954944323,-182739752,,"1899-12-30 00:14:46","1899-12-30 00:09:37",147,2.893,140,70,16,,,,113,,
-875171663,1112183282,-390392949,"1899-12-30 00:25:05","1899-12-30 00:34:58","1899-12-30 00:09:53",160,4.74,,,,"4.74 km - 28.7 km/hr",12,,91,,
-860591768,-929120669,40,,"1899-12-30 00:12:56","1899-12-30 00:03:25",152,1.325,49,77,8,,,,0,,
-857059350,1132737116,1122889100,"1899-12-30 01:46:10","1899-12-30 01:47:54","1899-12-30 00:01:44",150,,,,,,,,0,,
-848028239,1192016011,632148043,,"1899-12-30 02:11:16","1899-12-30 00:07:19",120,3.34,,75,21,,,,0,,
-847921767,1184493619,-269939719,,"1899-12-30 01:43:46","1899-12-30 00:33:51",172,,,,,,,,0,,
-844650333,1215038058,6,,"1899-12-30 00:23:48","1899-12-30 00:11:54",175,,,,,,,,0,,
-842571421,1478773101,184,,"1899-12-30 01:04:53","1899-12-30 00:24:40",174,7.285,462,64,18,,,,0,,
-841387143,1177200541,2,,"1899-12-30 01:52:37","1899-12-30 00:07:47",131,0.85,96,47,16,,,,0,,
-837681466,914897178,60,"1899-12-30 01:01:19","1899-12-30 01:07:10","1899-12-30 00:05:51",157,1.796,99,81,23,,76,,100,,
-835905149,1894490826,1130744973,"1899-12-30 00:00:00","1899-12-30 00:03:47","1899-12-30 00:03:47",109,0.4,,,,,,,99,,
-835161663,1181552832,310,,"1899-12-30 00:14:55","1899-12-30 00:09:44",137,1.647,103,71,9,,,,0,,
-824612582,1140836910,304,"1899-12-30 02:05:27","1899-12-30 02:10:45","1899-12-30 00:05:18",154,1.419,88,77,28,,76,,100,,
-812056270,-1373254251,283,,"1899-12-30 00:12:00","1899-12-30 00:05:28",136,1.353,87,63,27,,130,,130,,
-790222608,-1326579450,-1187110187,,"1899-12-30 03:06:14","1899-12-30 00:34:21",150,9.166,196,74,7,,,,0,,
-777164198,1200389213,182,,,,,,,,,,,,0,,
-775289222,1141128445,-692555657,"1899-12-30 00:23:15","1899-12-30 01:11:31","1899-12-30 00:48:16",169,31.113,66,91,30,,,,100,,
-769951290,-1258227463,-1313059889,"1899-12-30 00:00:00","1899-12-30 00:16:52","1899-12-30 00:16:52",158,10.47,,,,,,,91,,
-762413715,1184457372,45,,"1899-12-30 00:41:42","1899-12-30 00:09:41",168,,,,,,,,0,,
-760192258,-330324912,1130744973,,"1899-12-30 00:07:11","1899-12-30 00:03:40",125,0.4,,,28,,,,0,,
-759510211,1721031084,54,,"1899-12-30 00:35:22","1899-12-30 00:10:24",173,3.688,200,,13,,,,0,,
-756870678,1209700775,2071369214,"1899-12-30 00:32:32","1899-12-30 00:48:39","1899-12-30 00:16:07",165,3,,,,,40,,99,,
-752653953,1142505354,-1797457486,,"1899-12-30 00:51:56","1899-12-30 00:12:19",147,6.843,,97,22,,,,0,,
-748701049,1216335454,11,,"1899-12-30 00:51:12","1899-12-30 00:22:50",164,,,,,,,,0,,
-730810792,-1982085869,-692555657,"1899-12-30 00:22:02","1899-12-30 01:10:40","1899-12-30 00:48:38",165,31.018,55,89,26,,,,99,,
-728158712,1894490826,1130744973,"1899-12-30 00:03:47","1899-12-30 00:07:34","1899-12-30 00:03:47",109,0.4,,,,,,,99,,
-724288029,1117712877,495678634,"1899-12-30 00:00:00","1899-12-30 00:10:46","1899-12-30 00:10:46",87,2.13,,,,,17,,91,,
-722408085,1156752537,1442766674,,"1899-12-30 01:14:23","1899-12-30 00:03:38",157,0.627,51,49,12,,,,113,,
-717915893,-1326579450,-1187110187,,"1899-12-30 02:31:53","1899-12-30 00:33:20",153,9.074999999999999,188,76,9,,,,0,,
-717016680,1179008204,210,,"1899-12-30 03:11:42","1899-12-30 00:19:48",126,6.606,90,62,21,,,,0,,
-714025417,1130833824,-1536098512,"1899-12-30 00:27:28","1899-12-30 00:34:15","1899-12-30 00:06:47",148,,,,,,,,0,,
-712113604,1129936917,632148043,"1899-12-30 00:32:23","1899-12-30 00:39:29","1899-12-30 00:07:06",140,3.34,,,,,,,99,,
-703828739,1206770284,-692555657,,"1899-12-30 01:13:41","1899-12-30 00:42:02",173,27.164,15,91,20,,,,0,,
-698042208,1214006651,182,,"1899-12-30 01:10:59","1899-12-30 00:40:27",147,,,,,,,,0,,
-695121498,-1166748583,40,,"1899-12-30 00:13:45","1899-12-30 00:03:04",,1.311,45,71,13,,,,0,,
-680009913,1192016011,632148043,,"1899-12-30 02:25:07","1899-12-30 00:06:36",135,3.339,,82,22,,,,0,,
-675675116,1141634793,-1557152522,"1899-12-30 00:12:37","1899-12-30 00:16:15","1899-12-30 00:03:38",106,1.63,,95,27,,,,0,,
-670549575,-101831784,56,,"1899-12-30 01:04:39","1899-12-30 00:07:41",174,,,,,,,,0,,
-670288429,1123148893,1122889100,"1899-12-30 00:11:09","1899-12-30 00:14:18","1899-12-30 00:03:09",160,,,,,,17,,0,,
-666866346,1119252451,284,"1899-12-30 00:50:23","1899-12-30 01:04:33","1899-12-30 00:14:10",149,,,,,,17,,0,,
-658962139,1193830452,-99167232,,,,,,,,,,,,0,,
-657815149,1189908014,2,,"1899-12-30 01:39:53","1899-12-30 00:05:58",138,0.894,98,42,13,,,,0,,
-642416505,-1549898658,40,,"1899-12-30 00:13:11","1899-12-30 00:03:35",153,1.28,45,74,10,,,,0,,
-633185606,1180486205,283,,"1899-12-30 00:12:57","1899-12-30 00:05:44",136,1.353,84,62,14,,,,0,,
-618167723,1171375503,-692555657,,"1899-12-30 01:12:10","1899-12-30 00:44:07",171,28.152,57,89,33,,,,133,,
-616945699,1587489996,2,,"1899-12-30 00:58:58","1899-12-30 00:07:37",147,,,,,"with panniers",0,,0,,
-611728395,-1166748583,2,,"1899-12-30 01:58:35","1899-12-30 00:04:37",,0.88,96,53,14,,,,0,,
-607807891,1144145552,-1395818596,,"1899-12-30 00:31:26","1899-12-30 00:01:37",147,0.8120000000000001,11,61,20,,,,91,,
-604359203,1188122583,-2092551476,,"1899-12-30 00:59:08","1899-12-30 00:21:48",167,7.071,139,88,20,,,,0,,
-580335489,1149309481,1122889100,,"1899-12-30 00:11:33","1899-12-30 00:01:31",171,0.711,23,101,18,,,,113,,
-569927255,1208054088,4,,"1899-12-30 00:58:05","1899-12-30 00:48:06",162,30.665,,92,19,,,,0,,
-551576809,1445832961,54,,"1899-12-30 00:35:19","1899-12-30 00:10:57",,3.695,204,66,13,,,,0,,
-550939555,1967086412,-692555657,,"1899-12-30 01:15:37","1899-12-30 00:47:48",165,30.978,88,91,32,,,,113,,
-548711024,1233622515,238,"1899-12-30 03:18:24","1899-12-30 03:34:33","1899-12-30 00:16:09",153,6.21,175,,,,28,,99,,
-544357470,1209879892,2,,"1899-12-30 03:20:56","1899-12-30 00:05:23",166,,,,,,,,0,,
-542188501,1233622515,291,"1899-12-30 03:05:07","1899-12-30 03:11:57","1899-12-30 00:06:50",141,,,,,,28,,0,,
-541693425,1127689496,272,"1899-12-30 01:20:11","1899-12-30 01:23:13","1899-12-30 00:03:02",125,1.06,,,,,,,91,,
-536700502,1112264900,-870454869,"1899-12-30 00:44:01","1899-12-30 00:49:24","1899-12-30 00:05:23",151,2.65,,,,"2.65 km - 29.5 km/hr",12,,91,,
-529264012,1154735903,-1797457486,,"1899-12-30 01:22:46","1899-12-30 00:13:41",135,6.809,5,85,10,,,,113,,
-517489513,1191228078,303,,"1899-12-30 00:07:15","1899-12-30 00:02:50",130,0.795,45,69,16,,,,0,,
-510919955,1127551591,55,"1899-12-30 01:50:54","1899-12-30 02:02:26","1899-12-30 00:11:32",169,3.1,175,,,,,,91,,
-502068767,1141634793,1122889100,"1899-12-30 00:36:41","1899-12-30 00:38:07","1899-12-30 00:01:26",175,0.725,24,98,26,,,,100,,
-491016470,-330324912,1130744973,,"1899-12-30 00:21:43","1899-12-30 00:03:35",126,0.4,,,28,,,,0,,
-487035363,1140836910,286,"1899-12-30 01:02:37","1899-12-30 01:08:09","1899-12-30 00:05:32",160,1.572,108,68,26,,76,,100,,
-465168730,1550864883,60,,"1899-12-30 01:02:16","1899-12-30 00:05:46",162,1.818,104,,23,,,,0,,
-457623426,1156752537,255,,"1899-12-30 01:48:04","1899-12-30 00:03:07",135,1.406,15,68,11,,,,113,,
-452547939,-479972724,54,,"1899-12-30 00:36:24","1899-12-30 00:15:33",165,,,,,,,,0,,
-451483219,1142231847,5,,"1899-12-30 02:44:11","1899-12-30 00:42:22",182,,,,,,,,0,,
-449558525,716643146,-1557152522,,"1899-12-30 00:07:53","1899-12-30 00:03:16",122,1.629,,98,19,,,,0,,
-447868488,2127792890,2,,"1899-12-30 02:59:43","1899-12-30 00:07:57",125,0.906,98,32,7,,,,0,,
-440101045,1114082374,-870454869,"1899-12-30 00:41:01","1899-12-30 00:46:02","1899-12-30 00:05:01",151,2.78,,,,"2.78 km - 33.2 km/hr",12,,91,,
-437824182,-2042851140,-1797457486,,"1899-12-30 00:46:18","1899-12-30 00:17:07",117,6.759,,93,17,,,,0,,
-436175641,1233622515,19,"1899-12-30 04:00:05","1899-12-30 04:07:15","1899-12-30 00:07:10",141,,,,,,28,,0,,
-429038500,1143951783,5,,"1899-12-30 02:18:37","1899-12-30 01:25:39",158,52.698,161,97,20,"Glossop",100,,100,,
-422589682,1189831777,40,,"1899-12-30 00:12:27","1899-12-30 00:02:50",158,1.316,44,79,17,,,,0,,
-414781034,-1089699319,-1557152522,,"1899-12-30 00:07:25","1899-12-30 00:03:32",,1.648,,86,20,,,,0,,
-414391317,1147783861,-2102838465,,"1899-12-30 00:10:20","1899-12-30 00:02:56",134,1.32,,97,8,,,,0,,
-408749959,-1298470893,210,"1899-12-30 00:45:30","1899-12-30 01:02:35","1899-12-30 00:17:05",120,6.581,84,79,28,,,,99,,
-407204785,1114082374,-870454869,"1899-12-30 00:20:59","1899-12-30 00:26:00","1899-12-30 00:05:01",135,2.74,,,,"2.74 km - 32.77 km/hr",12,,91,,
-397090983,1168739256,224,,"1899-12-30 00:29:14","1899-12-30 00:05:34",136,1.837,63,67,17,,128,,128,,
-393051103,1174803835,11,,"1899-12-30 02:14:40","1899-12-30 00:24:40",130,6.179,300,64,22,,,,0,,
-389114965,1176979090,54,,"1899-12-30 00:37:35","1899-12-30 00:11:35",173,3.598,198,70,19,,,,0,,
-388044878,1095665478,291,,"1899-12-30 03:14:21","1899-12-30 00:07:41",135,2.503,78,62,32,,,,126,,
-384945885,1173781738,4,,"1899-12-30 02:05:08","1899-12-30 00:41:10",153,27.573,,90,26,,,,0,,
-384049641,1140836910,62,"1899-12-30 00:38:55","1899-12-30 00:41:52","1899-12-30 00:02:57",167,0.72,57,72,23,,76,,100,,
-370570619,1168517908,-692555657,,"1899-12-30 01:12:03","1899-12-30 00:47:47",160,29.515,40,88,33,,,,126,,
-360909955,1178012396,54,,"1899-12-30 01:31:43","1899-12-30 00:13:23",158,3.562,198,63,21,,,,0,,
-355631638,1357260845,54,,"1899-12-30 00:42:00","1899-12-30 00:10:24",168,3.681,204,67,12,,,,0,,
-352116668,-1166748583,54,,"1899-12-30 01:35:00","1899-12-30 00:10:44",,3.662,202,69,15,,,,0,,
-350243662,-205683642,238,,"1899-12-30 01:34:47","1899-12-30 00:20:00",133,6.175,169,,12,,,,0,,
-348842449,-1166748583,54,,"1899-12-30 01:14:31","1899-12-30 00:10:29",,3.676,204,74,15,,,,0,,
-345540053,232150802,283,"1899-12-30 00:06:48","1899-12-30 00:12:28","1899-12-30 00:05:40",140,,,,,,17,,0,,
-340690866,1169116448,284,,"1899-12-30 02:14:49","1899-12-30 00:15:03",130,5.167,95,78,28,,130,,130,,
-340060609,716643146,-2102838465,,"1899-12-30 00:28:07","1899-12-30 00:02:32",146,1.327,,113,19,,,,0,,
-335768316,1130028408,2146614809,"1899-12-30 00:35:45","1899-12-30 00:38:02","1899-12-30 00:02:17",132,1.01,20,,,,,,99,,
-333834159,111508368,56,,"1899-12-30 01:16:33","1899-12-30 00:05:54",162,1.285,139,59,19,,,,0,,
-329610177,1168241142,-1797457486,,"1899-12-30 00:44:56","1899-12-30 00:10:39",146,6.742,,90,28,,,,0,,
-323222010,-155345351,-182939722,,"1899-12-30 00:04:36","1899-12-30 00:00:51",140,0.342,20,76,28,,,,133,,
-322750911,1166522178,-1536098512,,"1899-12-30 00:38:58","1899-12-30 00:07:22",129,3.454,18,77,37,,,,113,,
-319964664,1166321805,1122889100,,"1899-12-30 00:12:43","1899-12-30 00:01:32",154,0.713,26,78,33,,,,113,,
-307474514,1139310465,-396140720,"1899-12-30 00:00:00","1899-12-30 00:05:49","1899-12-30 00:05:49",150,0.3,,,,,,,99,,
-299918317,1191228078,299,,"1899-12-30 05:09:13","1899-12-30 00:06:57",108,1.292,84,47,16,,,,0,,
-298724659,1154337148,1122889100,,"1899-12-30 00:05:49","1899-12-30 00:02:31",133,0.713,21,77,5,,,,113,,
-293610293,1176621205,224,,"1899-12-30 00:24:40","1899-12-30 00:04:29",153,1.799,66,69,22,,,,0,,
-292660346,-101831784,183,,,"1899-12-30 01:41:40",,,,,,,,,0,,
-291642645,1490197202,310,,"1899-12-30 00:12:56","1899-12-30 00:08:44",162,1.669,109,74,12,,,,0,,
-290194375,1123148893,-182939722,"1899-12-30 00:39:08","1899-12-30 00:40:54","1899-12-30 00:01:46",177,,,,,,17,,0,,
-289816116,1179029998,54,,"1899-12-30 02:53:33","1899-12-30 00:14:57",149,3.694,205,62,25,,,,0,,
-287388315,1171871433,229,,"1899-12-30 00:54:25","1899-12-30 00:15:13",145,6.738,92,80,28,,,,133,,
-287120557,1188122583,-2092551476,,"1899-12-30 01:43:55","1899-12-30 00:22:50",162,6.851,136,84,20,,,,0,,
-286660745,1145933243,632148043,,"1899-12-30 00:51:26","1899-12-30 00:07:53",112,3.343,,96,14,,,,0,,
-280975595,1114082374,-870454869,"1899-12-30 00:31:00","1899-12-30 00:36:00","1899-12-30 00:05:00",140,2.7,,,,"2.7 km - 32.4 km/hr",12,,91,,
-274978663,-1954944323,210960888,,"1899-12-30 01:37:57","1899-12-30 00:02:39",138,0.6879999999999999,33,70,18,,,,113,,
-271410708,1145933243,-1797457486,,"1899-12-30 01:05:30","1899-12-30 00:14:04",121,6.775,,100,14,,,,0,,
-265995233,1176198376,2,,"1899-12-30 01:53:38","1899-12-30 00:08:24",138,0.858,95,37,20,,,,0,,
-260267778,1147783861,-2102838465,,"1899-12-30 00:29:13","1899-12-30 00:02:57",135,1.377,,97,9,,,,0,,
-255436467,1145764348,5,,"1899-12-30 02:13:33","1899-12-30 01:20:34",172,49.82,103,99,18,,,,113,,
-254461786,1168739256,45,,"1899-12-30 00:40:09","1899-12-30 00:08:37",161,2.44,133,73,16,,128,,128,,
-250091927,1206865212,3,,"1899-12-30 02:31:53","1899-12-30 00:27:52",150,6.967,184,,17,,,,0,,
-246637605,1205550466,224,,"1899-12-30 00:24:23","1899-12-30 00:04:46",133,1.862,66,73,23,,,,0,,
-242162400,1145678370,45,,"1899-12-30 00:38:57","1899-12-30 00:08:30",173,2.46,133,81,12,,,,113,,
-230185892,1209700775,-396140720,"1899-12-30 00:00:00","1899-12-30 00:06:31","1899-12-30 00:06:31",139,0.3,,,,,40,,99,,
-197151135,1145933243,632148043,,"1899-12-30 00:34:46","1899-12-30 00:08:46",111,3.36,,91,13,,,,0,,
-193578363,-1685873900,54,,"1899-12-30 00:57:47","1899-12-30 00:15:25",143,3.518,197,,28,,,,0,,
-182135405,1140836910,299,"1899-12-30 02:38:40","1899-12-30 02:45:06","1899-12-30 00:06:26",131,1.291,85,53,26,,76,,100,,
-178378074,1233622515,45,"1899-12-30 00:34:42","1899-12-30 00:44:20","1899-12-30 00:09:38",154,,,,,,28,,0,,
-175719800,1143023619,286,"1899-12-30 00:28:02","1899-12-30 00:36:28",,161,,,,,"road resurfaced-slow",119,,119,,
-171693195,-669970001,2,"1899-12-30 00:22:07","1899-12-30 00:28:21","1899-12-30 00:06:14",168,0.86,96,,30,,51,,99,,
-171585026,1193566418,3,,"1899-12-30 01:20:39","1899-12-30 00:20:20",165,5.085,183,,18,,,,0,,
-161395691,1174469860,-692555657,,"1899-12-30 01:20:04","1899-12-30 00:43:14",151,26.857,25,87,22,,,,0,,
-151568430,1147783861,-1557152522,,"1899-12-30 00:07:25","1899-12-30 00:03:38",130,1.657,,95,10,,,,0,,
-147520500,1140682263,6,"1899-12-30 00:27:09","1899-12-30 00:43:10","1899-12-30 00:16:01",151,,,,,,76,,0,,
-141326395,1142505354,1122889100,,"1899-12-30 01:06:50","1899-12-30 00:01:36",155,0.718,27,88,21,,,,100,,
