Source,RideID,Year,halfDec,LapName,Date,LTime,LDis,LAvs,Gear,LHRAverage,LAscent,LTemperature,Time,efforts,meanDist,meanTime,Best
Strava(Veloviewer),93947066,2013,2010,MtOsmond-Bullock-OldFreeway,2013-11-07,2043,6.881399999999999,12.256700195790504,cx,129.8,400.903,NA,1970-01-01T00:34:03Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),94643256,2013,2010,MtOsmond-Bullock-OldFreeway,2013-11-11,2072,6.892399999999999,12.085153716216215,cx,130.5,400.903,NA,1970-01-01T00:34:32Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),94643231,2013,2010,MtOsmond-Bullock-OldFreeway,2013-11-12,2369,6.8841,10.570045799915578,cx,113.8,400.903,NA,1970-01-01T00:39:29Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),95873468,2013,2010,MtOsmond-Bullock-OldFreeway,2013-11-14,2281,6.9029,10.977833625602806,cx,121.8,400.903,NA,1970-01-01T00:38:01Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),97152065,2013,2010,MtOsmond-Bullock-OldFreeway,2013-11-25,2223,7.0806000000000004,11.264254835807467,cx,131.2,400.903,NA,1970-01-01T00:37:03Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),101115767,2013,2010,MtOsmond-Bullock-OldFreeway,2013-12-18,2014,6.9077,12.43318694141013,cx,139.7,400.903,NA,1970-01-01T00:33:34Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),104804825,2014,2010,MtOsmond-Bullock-OldFreeway,2014-01-08,1924,6.902100000000001,13.014780925155923,cx,137.3,400.903,NA,1970-01-01T00:32:04Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),105257288,2014,2010,MtOsmond-Bullock-OldFreeway,2014-01-09,1889,6.924600000000001,13.25592297511911,cx,141.5,400.903,NA,1970-01-01T00:31:29Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),110269232,2014,2010,MtOsmond-Bullock-OldFreeway,2014-01-28,2524,6.9287,9.92093442947702,cx,113.5,400.903,NA,1970-01-01T00:42:04Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),110269234,2014,2010,MtOsmond-Bullock-OldFreeway,2014-01-30,1958,6.8895,12.78878370786517,cx,133.8,400.903,NA,1970-01-01T00:32:38Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),111284301,2014,2010,MtOsmond-Bullock-OldFreeway,2014-02-05,1760,6.9018999999999995,14.227521875,cx,146.3,400.903,NA,1970-01-01T00:29:20Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),112039021,2014,2010,MtOsmond-Bullock-OldFreeway,2014-02-06,2156,6.979,11.614303571428572,cx,124.3,400.903,NA,1970-01-01T00:35:56Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),114410371,2014,2010,MtOsmond-Bullock-OldFreeway,2014-02-19,1767,6.8985,14.171159309564233,cx,150.9,400.903,NA,1970-01-01T00:29:27Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),117889985,2014,2010,MtOsmond-Bullock-OldFreeway,2014-03-05,1879,6.9905,13.32647072911123,cx,NA,400.903,NA,1970-01-01T00:31:19Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),127789155,2014,2010,MtOsmond-Bullock-OldFreeway,2014-04-02,2013,6.9075,12.439363387978142,cx,130.2,400.903,NA,1970-01-01T00:33:33Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),157076364,2014,2010,MtOsmond-Bullock-OldFreeway,2014-06-23,2262,6.9948999999999995,11.070043545534926,mtb,NA,400.903,NA,1970-01-01T00:37:42Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),157894422,2014,2010,MtOsmond-Bullock-OldFreeway,2014-06-25,2307,6.9274,10.854112917208496,mtb,NA,400.903,NA,1970-01-01T00:38:27Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),161552250,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-04,1922,6.9065,13.02832388137357,cx,139.8,400.903,NA,1970-01-01T00:32:02Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),162786858,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-07,2109,6.9372,11.873133475580845,cx,128.1,400.903,NA,1970-01-01T00:35:09Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),163176568,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-08,1635,6.9067,15.315252905198777,cx,156.5,400.903,NA,1970-01-01T00:27:15Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),163614808,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-09,2056,6.9117,12.179201605058365,cx,131.5,400.903,NA,1970-01-01T00:34:16Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),164053275,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-10,2208,6.9502,11.340778306159422,cx,123.2,400.903,NA,1970-01-01T00:36:48Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),164750242,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-11,2405,6.9315,10.411824740124741,cx,113.2,400.903,NA,1970-01-01T00:40:05Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),166627886,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-16,2163,6.9437,11.576716828478965,cx,126.5,400.903,NA,1970-01-01T00:36:03Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),167066718,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-17,2071,6.9113,12.090989135683245,cx,128.4,400.903,NA,1970-01-01T00:34:31Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),167519380,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-18,1729,7.1107,14.482613360323887,cx,151.7,400.903,NA,1970-01-01T00:28:49Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),169747491,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-23,2263,7.0691999999999995,11.065151789659744,cx,123,400.903,NA,1970-01-01T00:37:43Z,216,6.955677361111111,00:37:32,00:26:15
Strava(Veloviewer),172440918,2014,2010,MtOsmond-Bullock-OldFreeway,2014-07-28,2125,7.200699999999999,11.783735764705883,cx,131.4,400.903,NA,1970-01-01T00:35:25Z,216,6.955677361111111,00:37:32,00:26:15
